,loss,lr,average_reward,num_buy,num_sell,num_hold
0,106.88978576660156,0.001,-0.0002550457720644772,12,11,41
1,0.006537937559187412,0.001,-0.00014029898738954216,10,6,48
2,0.006893158424645662,0.001,0.0009767345618456602,12,10,42
3,0.005642365664243698,0.001,0.0001173639902845025,7,10,47
4,0.0055761998519301414,0.001,-0.0011826804839074612,9,10,45
5,0.006169744301587343,0.001,0.0008238470181822777,11,14,39
6,0.0067833238281309605,0.001,3.926777571905404e-05,17,10,37
7,0.005176913924515247,0.001,-7.217138772830367e-05,9,12,43
8,0.004653206095099449,0.001,-0.0009182101348415017,9,8,47
9,0.005510539747774601,0.0009000000000000001,-0.00025861349422484636,12,13,39
10,0.0038295339327305555,0.0009000000000000001,0.00010129522706847638,6,9,49
11,0.004907393828034401,0.0009000000000000001,0.0007465159287676215,11,13,40
12,0.004650522023439407,0.0009000000000000001,0.0003649631980806589,12,9,43
13,0.00422354880720377,0.0009000000000000001,-0.0010001721093431115,8,20,36
14,0.004187535494565964,0.0009000000000000001,-0.0002685353101696819,12,8,44
15,0.00442591542378068,0.0009000000000000001,0.0013240808621048927,13,7,44
16,0.003264453960582614,0.0009000000000000001,-5.4027303121984005e-05,7,10,47
17,0.004600257612764835,0.0009000000000000001,0.0016753131058067083,14,11,39
18,0.0034113535657525063,0.0009000000000000001,0.0012122733751311898,9,8,47
19,0.0029860208742320538,0.0008100000000000001,0.00038939231308177114,9,4,51
20,0.0032220478169620037,0.0008100000000000001,-0.0008525775047019124,11,8,45
21,0.003751292359083891,0.0008100000000000001,0.00046322689740918577,14,8,42
22,0.002949834568426013,0.0008100000000000001,-0.0005923764547333121,10,10,44
23,0.003070416394621134,0.0008100000000000001,0.0006300273817032576,10,9,45
24,0.003001037985086441,0.0008100000000000001,-0.00040632806485518813,11,12,41
25,0.0022292309440672398,0.0008100000000000001,-0.0005590638611465693,7,12,45
26,0.0024027822073549032,0.0008100000000000001,0.00034852218232117593,8,11,45
27,0.002466741483658552,0.0008100000000000001,-0.0004181414842605591,10,10,44
28,0.002077728044241667,0.0008100000000000001,0.0014862681273370981,7,8,49
29,0.0029429078567773104,0.000729,0.0003606815589591861,14,9,41
30,0.0025428400840610266,0.000729,-2.0965206203982234e-05,13,8,43
31,0.0015222965739667416,0.000729,7.010135595919564e-05,7,6,51
32,0.0016847664956003428,0.000729,0.0002328274422325194,7,11,46
33,0.0016641471302136779,0.000729,-8.430445450358093e-05,8,9,47
34,0.0018554504495114088,0.000729,0.000706210033968091,10,6,48
35,0.0018465700559318066,0.000729,0.0009948741644620895,9,10,45
36,0.0015502393944188952,0.000729,9.308254811912775e-05,8,10,46
37,0.0013152322499081492,0.000729,6.0327991377562284e-05,7,9,48
38,0.0015214965678751469,0.000729,-0.00044308725045993924,9,12,43
39,0.0013828228693455458,0.0006561000000000001,0.00047706320765428245,7,12,45
40,0.0011947305174544454,0.0006561000000000001,0.0003974403371103108,7,9,48
41,0.0012580160982906818,0.0006561000000000001,0.00016155780758708715,8,10,46
42,0.0009823235450312495,0.0006561000000000001,0.0005297348834574223,5,11,48
43,0.001307670259848237,0.0006561000000000001,-0.0004041896900162101,10,7,47
44,0.0013470507692545652,0.0006561000000000001,-0.0005196735146455467,10,10,44
45,0.0009459012653678656,0.0006561000000000001,0.000988265499472618,7,6,51
46,0.0011240371968597174,0.0006561000000000001,0.0002888334565795958,9,8,47
47,0.0013480217894539237,0.0006561000000000001,-0.0005638774600811303,10,17,37
48,0.0015916423872113228,0.0006561000000000001,0.0009514893172308803,13,9,42
49,0.0009434261592105031,0.00059049,2.258301537949592e-05,7,12,45
50,0.0014766489621251822,0.00059049,-0.0010051606222987175,16,6,42
51,0.001281121396459639,0.00059049,-8.837781206239015e-05,13,7,44
52,0.0016375317936763167,0.00059049,0.0006096444558352232,16,12,36
53,0.0010672262869775295,0.00059049,0.0007165316492319107,9,14,41
54,0.0012471498921513557,0.00059049,-0.0020674511324614286,15,8,41
55,0.000515427440404892,0.00059049,-0.000802059075795114,5,13,46
56,0.0005511235794983804,0.00059049,-0.0006345527363009751,7,7,50
57,0.0011349404230713844,0.00059049,0.0005992511287331581,13,9,42
58,0.001123687718063593,0.00059049,0.0004147459985688329,13,9,42
59,0.0005713615682907403,0.000531441,-0.00039285823004320264,7,14,43
60,0.0006104279309511185,0.000531441,-0.0004184385179542005,8,5,51
61,0.0006901354645378888,0.000531441,-0.0001829296670621261,9,7,48
62,0.0009919932344928384,0.000531441,0.001081269234418869,13,10,41
63,0.0008092442294582725,0.000531441,-5.714688450098038e-05,11,13,40
64,0.0005497765960171819,0.000531441,0.00012219895143061876,8,10,46
65,0.0006701975362375379,0.000531441,0.0007085386314429343,9,8,47
66,0.0006565293297171593,0.000531441,5.299568874761462e-05,10,10,44
67,0.0007952074520289898,0.000531441,0.0005076873349025846,13,8,43
68,0.0006700417725369334,0.000531441,-0.0013212705962359905,12,5,47
69,0.0007412054110318422,0.0004782969,-0.0013053265865892172,15,5,44
70,0.0003329188912175596,0.0004782969,-0.00017414757166989148,6,6,52
71,0.0005641821189783514,0.0004782969,-0.0001885185920400545,11,12,41
72,0.0007192451739683747,0.0004782969,-0.0005698391469195485,14,9,41
73,0.0003245759871788323,0.0004782969,-7.118813664419577e-05,7,7,50
74,0.0003822720900643617,0.0004782969,0.0005314916488714516,8,12,44
75,0.00042703820508904755,0.0004782969,-0.00042183196637779474,10,9,45
76,0.0006071098614484072,0.0004782969,0.00143962143920362,12,11,41
77,0.00047432066639885306,0.0004782969,0.0003361548006068915,11,8,45
78,0.00034292260534130037,0.0004782969,0.0003808065957855433,7,11,46
79,0.00035500156809575856,0.00043046721,-0.00044884628732688725,8,8,48
80,0.0003521372564136982,0.00043046721,-2.9957591323181987e-05,9,7,48
81,0.0003850522043649107,0.00043046721,-0.00023662831517867744,12,5,47
82,0.0002401262754574418,0.00043046721,0.000541511457413435,6,8,50
83,0.0004627488669939339,0.00043046721,0.0012922300957143307,11,14,39
84,0.00042322863009758294,0.00043046721,-7.344622281379998e-05,13,4,47
85,0.00029897812055423856,0.00043046721,-0.00011004791304003447,8,7,49
86,0.0003399437409825623,0.00043046721,-0.0009140433394350111,12,8,44
87,0.0004377725417725742,0.00043046721,0.001450820593163371,12,11,41
88,0.0002553633239585906,0.00043046721,-0.0004820986359845847,8,6,50
89,0.00042193394619971514,0.000387420489,0.0008205166086554527,12,6,46
90,0.00038058360223658383,0.000387420489,0.0006346463924273849,12,8,44
91,0.00030512240482494235,0.000387420489,0.00042574864346534014,8,10,46
92,0.00011777359759435058,0.000387420489,-0.000859842577483505,4,14,46
93,0.00019340735161677003,0.000387420489,0.0003605646197684109,7,8,49
94,0.0002883778070099652,0.000387420489,0.0012584974756464362,10,12,42
95,0.0004394501738715917,0.000387420489,-5.397398490458727e-05,16,8,40
96,0.0003053680993616581,0.000387420489,0.0008188558858819306,10,10,44
97,0.00026727127260528505,0.000387420489,0.0005807683919556439,11,6,47
98,0.00015169499965850264,0.000387420489,-0.00014711663243360817,6,14,44
99,0.00019339544815011322,0.0003486784401,0.00021131585526745766,9,10,45
100,0.0002665554347913712,0.0003486784401,2.59337539318949e-05,11,9,44
101,0.00014017292414791882,0.0003486784401,0.0004862409259658307,7,11,46
102,0.00013824949564877898,0.0003486784401,0.00039955522515811026,6,11,47
103,0.0001641240087337792,0.0003486784401,-0.00011652546527329832,8,7,49
104,0.000261030305409804,0.0003486784401,9.452589438296854e-05,12,14,38
105,0.00015288396389223635,0.0003486784401,-0.0007505393587052822,9,6,49
106,0.00014171261864248663,0.0003486784401,-1.8482300220057368e-05,8,3,53
107,0.0001742077001836151,0.0003486784401,-6.0572390793822706e-05,12,11,41
108,9.592607239028439e-05,0.0003486784401,-0.0002571094373706728,7,7,50
109,3.7346992030506954e-05,0.00031381059609000004,0.00023122660059016198,2,18,44
110,0.0001756106794346124,0.00031381059609000004,-0.0010087185073643923,9,8,47
111,0.00011806205293396488,0.00031381059609000004,-0.0010598035296425223,10,10,44
112,0.00015275516489055008,0.00031381059609000004,-0.0011135622626170516,9,7,48
113,0.0001243754813913256,0.00031381059609000004,0.0002955979434773326,7,8,49
114,0.00012032326776534319,0.00031381059609000004,-0.00038740813033655286,7,11,46
115,0.00011520084080984816,0.00031381059609000004,-0.0003904441255144775,7,11,46
116,0.00011247408110648394,0.00031381059609000004,-0.0003580084885470569,6,11,47
117,0.00011684764467645437,0.00031381059609000004,6.616595783270895e-05,7,10,47
118,4.491893923841417e-05,0.00031381059609000004,0.0004100397345609963,3,9,52
119,0.00013007773668505251,0.00028242953648100003,0.000303756445646286,8,6,50
120,0.00021393242059275508,0.00028242953648100003,0.00010692916112020612,14,6,44
121,0.00018918508430942893,0.00028242953648100003,0.00020995456725358963,11,13,40
122,9.896668780129403e-05,0.00028242953648100003,0.0008259699679911137,6,11,47
123,0.00017697139992378652,0.00028242953648100003,0.0009671765728853643,9,10,45
124,0.0001359209418296814,0.00028242953648100003,-0.00047564247506670654,8,7,49
125,0.00010998117795679718,0.00028242953648100003,0.0008124350570142269,6,11,47
126,0.00010153064067708328,0.00028242953648100003,8.227240323321894e-05,7,12,45
127,0.0001918769266922027,0.00028242953648100003,0.00012960194726474583,14,6,44
128,8.998453995445743e-05,0.00028242953648100003,0.0004079566861037165,5,8,51
129,0.0001489030255470425,0.00025418658283290005,0.0002947190369013697,11,9,44
130,0.00010332184319850057,0.00025418658283290005,-0.0001643687137402594,7,9,48
131,9.649553248891607e-05,0.00025418658283290005,0.0006329981843009591,7,8,49
132,0.00013692257925868034,0.00025418658283290005,-0.00013519743515644222,12,6,46
133,0.00016137979400809854,0.00025418658283290005,0.0010288037592545152,11,10,43
134,0.0001089447905542329,0.00025418658283290005,0.00027919837157242,8,9,47
135,0.0001465740060666576,0.00025418658283290005,0.0006263249088078737,10,7,47
136,0.00011725706281140447,0.00025418658283290005,-0.00024362668045796454,9,8,47
137,0.00010740339348558336,0.00025418658283290005,7.714119419688359e-05,10,13,41
138,5.126074029249139e-05,0.00025418658283290005,-0.0008648572256788611,7,8,49
139,0.00010524738900130615,0.00022876792454961005,0.00040530783007852733,8,7,49
140,0.00010317932174075395,0.00022876792454961005,-0.00027999933809041977,9,9,46
141,8.473766501992941e-05,0.00022876792454961005,-0.0011351851280778646,8,14,42
