,loss,lr,average_reward,num_buy,num_sell,num_hold
270,1.8256909243064e-05,0.001,-0.0037229154258966446,9,11,44
271,2.068990761472378e-05,0.001,-0.0002537660766392946,12,8,44
272,1.3121791198500432e-05,0.001,0.003988573327660561,10,14,40
273,1.850462649599649e-05,0.001,-0.00021504610776901245,8,10,46
274,9.336637049273122e-06,0.001,0.0004903588560409844,8,7,49
275,1.3235423466539942e-05,0.001,0.0009055749978870153,12,7,45
276,2.4413998289674055e-06,0.001,0.0012613754952326417,5,8,51
277,1.0550787919783033e-05,0.001,0.0007533426978625357,7,8,49
278,1.0378342267358676e-05,0.001,0.000590744661167264,12,12,40
279,2.0227855202392675e-05,0.001,-0.0014291044790297747,10,9,45
280,1.9545346731320024e-05,0.001,-0.003342378418892622,11,9,44
281,1.7862766981124878e-05,0.001,0.00036910304334014654,6,6,52
282,1.2411814168444835e-05,0.001,-0.0004615745274350047,12,8,44
283,2.469521132297814e-05,0.001,-0.0015602732310071588,13,5,46
284,7.759530490147881e-06,0.001,0.00181376445107162,11,6,47
285,9.5694722404005e-06,0.001,0.0010143010877072811,11,10,43
286,7.669850674574263e-06,0.001,0.00022462266497313976,8,10,46
287,1.9570272343116812e-05,0.001,0.0020233411341905594,12,7,45
288,1.4777295291423798e-05,0.001,-0.0030746415723115206,13,9,42
289,1.3284499800647609e-05,0.001,-0.0022221840918064117,10,9,45
290,1.688724478299264e-05,0.001,0.0008332339930348098,12,8,44
291,6.822200248279842e-06,0.001,0.004633611999452114,11,11,42
292,1.035847162711434e-05,0.001,-0.0022733863443136215,8,10,46
293,2.1774441847810522e-05,0.001,-0.0004985927371308208,20,7,37
294,2.1493307940545492e-05,0.001,-0.002903949934989214,12,8,44
295,1.5874085875111632e-05,0.001,0.001513877883553505,7,11,46
296,1.4379485037352424e-05,0.001,0.004079814068973064,9,8,47
297,9.105161552724894e-06,0.001,2.3986853193491697e-05,6,6,52
298,2.09775007533608e-05,0.001,0.0005904200952500105,11,10,43
299,1.2087237337254919e-05,0.001,-0.0013263776199892163,7,6,51
300,4.148118478042306e-06,0.001,-0.002244437811896205,13,8,43
301,0.006389685906469822,0.001,0.009973719716072083,16,10,38
302,0.006382194813340902,0.001,0.018759604543447495,15,12,37
303,8.526129022357054e-06,0.001,-0.004061929881572723,12,8,44
304,0.006316391751170158,0.001,0.019762294366955757,12,9,43
305,0.0062982793897390366,0.001,0.013841537758708,11,14,39
306,2.003436384256929e-05,0.001,-0.002512996317818761,9,10,45
307,2.593952012830414e-05,0.001,-0.004256796091794968,11,10,43
308,3.085610660491511e-05,0.001,0.005043431185185909,11,6,47
309,2.4521144950995222e-05,0.001,0.0030104992911219597,7,13,44
310,5.74970108573325e-05,0.001,-0.003831620793789625,13,12,39
311,0.0061585200019180775,0.001,0.016579650342464447,15,12,37
312,0.006131074391305447,0.001,0.012970569543540478,11,6,47
313,4.089457797817886e-05,0.001,0.0013103880919516087,8,11,45
314,5.975137901259586e-05,0.001,-0.0037072140257805586,9,6,49
315,0.006048727780580521,0.001,0.022644687443971634,9,11,44
316,8.304423681693152e-05,0.001,-0.002501049544662237,9,13,42
317,0.0001080581423593685,0.001,-0.0024579213932156563,13,9,42
318,0.006007453426718712,0.001,0.01554681733250618,9,11,44
319,0.00013218722597230226,0.001,-0.0040629892610013485,12,13,39
320,0.00604836642742157,0.001,0.021129056811332703,16,7,41
321,0.00011497628293000162,0.001,-0.0008475817739963531,11,10,43
322,9.482447785558179e-05,0.001,0.005400799680501223,10,12,42
323,0.00013703724835067987,0.001,-0.0024352488107979298,12,9,43
324,8.543115109205246e-05,0.001,0.005463892128318548,7,13,44
325,0.00010233667853754014,0.001,0.0009354252833873034,11,9,44
326,0.00017257452418562025,0.001,-0.008374989964067936,15,13,36
327,8.382313535548747e-05,0.001,-0.0032071019522845745,10,7,47
328,3.148676478303969e-05,0.001,0.0020766062662005424,5,5,54
329,0.00011586832988541573,0.001,-0.008304259739816189,13,10,41
330,5.0176742661278695e-05,0.001,0.0037753558717668056,9,12,43
331,7.556425407528877e-05,0.001,-0.0034831170924007893,11,9,44
332,4.537711356533691e-05,0.001,-0.0007121852831915021,10,5,49
333,0.006131049245595932,0.001,0.019121602177619934,11,8,45
334,5.9278398111928254e-05,0.001,-0.005579791497439146,14,14,36
335,4.4421285565476865e-05,0.001,-0.004177761264145374,12,9,43
336,0.006190315820276737,0.001,0.016674969345331192,12,8,44
337,2.9427594199660234e-05,0.001,-0.004635476041585207,9,7,48
338,0.006194562651216984,0.001,0.021663933992385864,15,8,41
339,0.0062070875428617,0.001,0.017931925132870674,8,10,46
340,2.1684851162717678e-05,0.001,-0.004540723282843828,9,10,45
341,4.89166377519723e-05,0.001,9.150663390755653e-05,12,13,39
342,5.274773866403848e-05,0.001,0.0011364524252712727,15,15,34
343,2.6712394173955545e-05,0.001,-0.005752630531787872,9,11,44
344,4.0796738176140934e-05,0.001,-0.0006210908759385347,12,10,42
345,7.152354373829439e-05,0.001,-0.005874683149158955,17,8,39
346,5.358776616048999e-05,0.001,-0.0010630122851580381,13,11,40
347,2.7962978492723778e-05,0.001,0.001986561343073845,10,10,44
348,0.006203583907335997,0.001,0.020016483962535858,11,10,43
349,1.0265054697811138e-05,0.001,0.0019530255813151598,9,3,52
350,0.006186703220009804,0.001,0.01625004969537258,8,12,44
351,1.2708960639429279e-05,0.001,0.00017486978322267532,6,12,46
352,5.302612407831475e-05,0.001,-0.006630127318203449,13,11,40
353,5.172911914996803e-05,0.001,-0.0004916838370263577,10,11,43
354,3.31499868480023e-05,0.001,-0.0012990989489480853,10,8,46
355,0.006170192267745733,0.001,0.016593655571341515,10,10,44
356,0.006178767420351505,0.001,0.015345222316682339,12,10,42
357,2.7138446967001073e-05,0.001,-0.003506643231958151,9,12,43
358,6.540646427311003e-05,0.001,-0.0029007773846387863,12,10,42
359,0.0061598303727805614,0.001,0.017333805561065674,13,10,41
360,5.155818507773802e-05,0.001,0.0013714930973947048,10,13,41
361,3.330816252855584e-05,0.001,-0.0022032535634934902,8,13,43
362,2.6055467969854362e-05,0.001,0.00021687167463824153,6,8,50
363,0.006109312642365694,0.001,0.013240561820566654,11,6,47
364,4.981697566108778e-05,0.001,-0.002956756856292486,7,6,51
365,6.297775689745322e-05,0.001,-9.608804248273373e-06,11,14,39
366,5.656229768646881e-05,0.001,-0.00036956043913960457,10,11,43
367,0.006082017440348864,0.001,0.01698789745569229,11,11,42
368,8.843571413308382e-05,0.001,0.0013222795678302646,13,11,40
369,5.630931264022365e-05,0.001,-0.0018681279616430402,6,12,46
370,8.684701606398448e-05,0.001,-0.003554894123226404,11,7,46
371,0.00013725370808970183,0.001,-0.0017626171465963125,16,12,36
372,2.9598590117529966e-05,0.001,0.0008685307111591101,5,9,50
373,7.821177132427692e-05,0.001,-0.0045357076451182365,13,10,41
374,2.3963490093592554e-05,0.001,-0.0024046176113188267,6,11,47
375,5.499328835867345e-05,0.001,0.0015477461274713278,12,5,47
376,0.006151563487946987,0.001,0.0159990843385458,17,6,41
377,6.915209087310359e-05,0.001,-0.0006538488669320941,14,14,36
378,2.0741706975968555e-05,0.001,0.00011837594502139837,8,9,47
379,3.511209797579795e-05,0.001,-0.002254636026918888,7,11,46
380,3.475666017038748e-05,0.001,-0.0026912842877209187,9,13,42
381,0.006177280563861132,0.001,0.02517625316977501,10,10,44
382,5.179587606107816e-05,0.001,-0.0028792438097298145,12,6,46
383,3.7815152609255165e-05,0.001,-0.0034084836952388287,13,9,42
384,5.090497506898828e-05,0.001,-0.0021330590825527906,11,7,46
385,0.006210077088326216,0.001,0.013418793678283691,10,7,47
386,4.667400207836181e-05,0.001,-0.0010932468576356769,13,10,41
387,0.00619451142847538,0.001,0.01625462807714939,9,10,45
388,3.915901106665842e-05,0.001,-0.0001829368993639946,9,14,41
389,3.021169686689973e-05,0.001,-0.0025475514121353626,9,12,43
390,3.664860923890956e-05,0.001,-0.0004959084326401353,9,12,43
391,4.4458698539528996e-05,0.001,-0.004765741527080536,12,10,42
392,0.006173786707222462,0.001,0.019887492060661316,8,9,47
393,2.3588390831719153e-05,0.001,-0.0014070081524550915,8,9,47
394,0.0061858585104346275,0.001,0.014343148097395897,11,10,43
395,0.006165230646729469,0.001,0.012493586167693138,11,14,39
396,5.286467057885602e-05,0.001,0.0027990241069346666,14,9,41
397,6.0547885368578136e-05,0.001,-0.0017559188418090343,13,8,43
398,7.656963862245902e-05,0.001,-0.0006628696573898196,12,14,38
399,0.006137026473879814,0.001,0.019632762297987938,13,14,37
400,5.124647941556759e-05,0.001,-0.0009487251518294215,12,9,43
401,5.628760845866054e-05,0.001,-0.0004854700528085232,9,10,45
402,9.716741624288261e-05,0.001,-0.0035087736323475838,10,10,44
403,3.784213186008856e-05,0.001,0.0017543025314807892,5,16,43
404,7.258960977196693e-05,0.001,-0.00040922872722148895,11,7,46
405,6.771492917323485e-05,0.001,-0.0018617530586197972,11,12,41
406,7.566992280771956e-05,0.001,0.0034279590472579002,10,12,42
407,7.242351421155035e-05,0.001,0.0011163413291797042,9,10,45
408,3.9831727917771786e-05,0.001,0.002732042223215103,6,10,48
409,4.299381544115022e-05,0.001,0.0016064075753092766,11,10,43
410,5.704849900212139e-05,0.001,0.0018329613376408815,13,10,41
411,3.6067256587557495e-05,0.001,0.0053655728697776794,9,14,41
412,5.7316345191793516e-05,0.001,-0.0024141562171280384,8,10,46
413,3.3650867408141494e-05,0.001,0.002871660515666008,7,11,46
414,1.196579796669539e-05,0.001,-0.0005019975360482931,5,9,50
415,1.945779877132736e-05,0.001,-7.594240014441311e-05,10,8,46
416,4.805027128895745e-05,0.001,0.004408790729939938,9,11,44
