,loss,lr,average_reward,num_buy,num_sell,num_hold
104,767.693603515625,0.001,0.0023639616556465626,9,13,42
105,643.6378173828125,0.001,-0.0014788506086915731,14,13,37
106,629.5703125,0.001,0.0005612837849184871,8,10,46
107,551.276123046875,0.001,-0.00013636238873004913,13,10,41
108,631.2332153320312,0.001,-0.0010313917882740498,10,13,41
109,597.9523315429688,0.001,0.0004988096188753843,11,11,42
110,661.573974609375,0.001,0.00033683807123452425,9,10,45
111,519.1178588867188,0.001,-0.00025234141503460705,6,14,44
112,605.5369262695312,0.001,-0.0017976221861317754,7,15,42
113,669.6024169921875,0.001,0.0010457717580720782,9,8,47
114,538.96435546875,0.001,-0.0007018691976554692,16,8,40
115,607.0487060546875,0.001,0.0006681040395051241,11,12,41
116,674.263916015625,0.001,-0.0006413055234588683,10,7,47
117,672.392333984375,0.001,7.075024768710136e-05,9,11,44
118,668.1947021484375,0.001,0.002940984908491373,11,10,43
119,463.9443054199219,0.001,-0.0006495784036815166,13,14,37
120,574.5702514648438,0.001,-0.0016647662268951535,11,13,40
121,666.1583862304688,0.001,0.0005137015832588077,10,12,42
122,741.9774780273438,0.001,-0.0002812804887071252,9,12,43
123,677.470703125,0.001,0.0003734719939529896,9,9,46
124,821.346923828125,0.001,-0.0007596279610879719,7,10,47
125,785.4851684570312,0.001,0.00016855155990924686,12,10,42
126,820.0883178710938,0.001,-0.0008442874532192945,10,7,47
127,617.7005004882812,0.001,0.0013675830559805036,11,10,43
128,593.2573852539062,0.001,-0.003453957149758935,14,9,41
129,627.010498046875,0.001,-0.0012319381348788738,18,7,39
130,675.462890625,0.001,-0.0013029505498707294,14,8,42
131,522.4703369140625,0.001,0.00028686621226370335,8,16,40
132,690.84619140625,0.001,0.00039700971683487296,7,9,48
133,600.337158203125,0.001,0.0009647980914451182,9,17,38
134,687.2816162109375,0.001,0.0009224944515153766,11,8,45
135,598.5389404296875,0.001,0.0021095015108585358,11,9,44
136,691.187255859375,0.001,0.003898585680872202,13,9,42
137,676.098388671875,0.001,0.0011808732524514198,10,11,43
138,565.7051391601562,0.001,0.0012989401584491134,10,17,37
139,504.9812927246094,0.001,-0.002013180637732148,16,10,38
140,690.7855224609375,0.001,0.002319885417819023,9,14,41
141,601.69775390625,0.001,8.327595423907042e-06,12,13,39
142,648.2752075195312,0.001,-0.0005851257010363042,9,10,45
143,609.0064697265625,0.001,-0.002585879061371088,14,7,43
144,709.78857421875,0.001,-0.0016436825972050428,11,12,41
145,890.29833984375,0.001,-0.0002826013951562345,14,8,42
146,668.955078125,0.001,-0.0007948655402287841,14,8,42
147,785.0924072265625,0.001,0.0006344815483316779,9,8,47
148,661.632568359375,0.001,-0.0003206987166777253,11,13,40
149,654.424072265625,0.001,-0.00014670741802547127,9,13,42
150,552.4164428710938,0.001,-0.0031539704650640488,12,11,41
151,692.6812133789062,0.001,-0.0007429528050124645,13,12,39
152,695.881591796875,0.001,-0.0007218206883408129,9,11,44
153,735.2305908203125,0.001,-0.0016143745742738247,15,7,42
154,691.5590209960938,0.001,0.0014156887773424387,10,7,47
155,712.214111328125,0.001,0.002129408996552229,11,7,46
156,714.3612060546875,0.001,-0.0005553040537051857,12,9,43
157,577.5442504882812,0.001,-0.00419100234284997,8,11,45
158,536.3034057617188,0.001,-0.0012652217410504818,12,12,40
159,551.04150390625,0.001,0.0004452606663107872,10,15,39
160,669.123291015625,0.001,-0.00046892891987226903,11,9,44
161,678.9017333984375,0.001,-0.001178557169623673,13,10,41
162,707.194091796875,0.001,0.0002611908130347729,9,6,49
163,475.9285888671875,0.001,-0.001069755177013576,11,12,41
164,630.6310424804688,0.001,-0.0015153971035033464,14,7,43
165,630.7716064453125,0.001,-0.0006396081298589706,11,8,45
166,688.9025268554688,0.001,0.001629228936508298,11,8,45
167,529.986328125,0.001,0.0013373525580391288,12,12,40
168,619.9451293945312,0.001,-0.002023640088737011,16,7,41
169,740.1879272460938,0.001,-0.0011570125352591276,14,7,43
170,629.4700317382812,0.001,0.0018507132772356272,10,15,39
171,844.1993408203125,0.001,0.0012384244473651052,5,8,51
172,705.3740234375,0.001,-0.0004737940907943994,10,5,49
173,613.9619140625,0.001,-0.0020372408907860518,12,9,43
174,628.2349853515625,0.001,0.0008000448578968644,11,13,40
175,717.4393310546875,0.001,-0.0008226570207625628,11,11,42
176,755.0592651367188,0.001,0.000913004856556654,8,8,48
177,581.8953247070312,0.001,-0.0012599639594554901,8,14,42
178,599.4970703125,0.001,0.002103045117110014,12,16,36
179,442.99761962890625,0.001,0.0017235636478289962,11,12,41
180,631.8915405273438,0.001,-7.990148151293397e-05,9,11,44
181,778.416259765625,0.001,0.000597642152570188,13,9,42
182,625.27490234375,0.001,0.0011879424564540386,14,11,39
183,506.96630859375,0.001,-0.0005229027010500431,7,14,43
184,560.71630859375,0.001,-8.044976857490838e-05,13,13,38
185,542.0367431640625,0.001,0.0007188708405010402,10,15,39
186,763.0579833984375,0.001,-0.0010684285080060363,8,12,44
187,634.2694091796875,0.001,-0.0013760685687884688,16,9,39
188,734.7618408203125,0.001,0.0014187921769917011,9,10,45
189,661.09033203125,0.001,-0.0016101328656077385,15,8,41
190,851.5418701171875,0.001,0.0002713791327551007,6,12,46
191,732.244873046875,0.001,0.00010477891191840172,12,13,39
192,613.5345458984375,0.001,-0.002550356090068817,13,11,40
193,494.07403564453125,0.001,0.0018741358071565628,12,17,35
194,479.896728515625,0.001,-0.0009515557903796434,9,10,45
195,707.455810546875,0.001,-0.0011484062997624278,10,6,48
196,633.7135009765625,0.001,-0.00038709043292328715,16,5,43
197,439.7820739746094,0.001,-0.0018231372814625502,8,15,41
198,606.3773193359375,0.001,-0.0018939560977742076,9,17,38
199,717.7468872070312,0.001,0.00021362467668950558,7,12,45
200,616.5667114257812,0.001,-0.001415342092514038,10,7,47
201,590.513671875,0.001,-0.0013726920587942004,12,12,40
202,581.4881591796875,0.001,0.0008922731503844261,7,10,47
203,617.735595703125,0.001,-0.000612416653893888,10,9,45
204,577.5578002929688,0.001,-0.0010343953035771847,10,9,45
205,662.3512573242188,0.001,-0.0006091250688768923,13,5,46
206,597.560546875,0.001,-0.0004718612181022763,6,11,47
207,644.50244140625,0.001,-0.003766461741179228,12,6,46
208,864.4860229492188,0.001,0.00019366713240742683,8,7,49
209,718.6561279296875,0.001,-0.0005249166279099882,10,8,46
210,810.7542724609375,0.001,0.0013678146060556173,7,8,49
211,636.1251220703125,0.001,0.0004869227996096015,11,9,44
212,568.926513671875,0.001,9.105936624109745e-05,9,11,44
213,666.779052734375,0.001,-0.00014289759565144777,10,7,47
214,614.8787841796875,0.001,0.000871157506480813,7,10,47
215,778.7758178710938,0.001,0.00042653013952076435,10,7,47
216,543.8416748046875,0.001,-0.0002936901873908937,13,10,41
217,468.360107421875,0.001,-0.0022992915473878384,7,15,42
218,542.5398559570312,0.001,0.001043579075485468,9,8,47
219,536.6561279296875,0.001,-0.0031058387830853462,13,8,43
220,662.6997680664062,0.001,0.0009275779593735933,7,9,48
221,623.604736328125,0.001,-0.004594376310706139,12,9,43
222,649.0194702148438,0.001,0.0008216841379180551,6,9,49
223,614.4547729492188,0.001,0.0012417291291058064,8,11,45
224,574.4462890625,0.001,0.0004711375804618001,11,11,42
225,694.0260009765625,0.001,-0.0012565396027639508,11,6,47
226,747.6849365234375,0.001,0.0036499323323369026,8,10,46
227,539.5122680664062,0.001,-0.001336101209744811,10,11,43
228,597.857666015625,0.001,-0.0039425622671842575,14,8,42
229,722.9776611328125,0.001,0.0013437933521345258,8,10,46
230,731.8438720703125,0.001,-0.0012025826144963503,8,14,42
231,642.3327026367188,0.001,0.0007872206624597311,9,9,46
232,707.3173828125,0.001,-0.004398828372359276,9,10,45
233,743.1168823242188,0.001,-0.004017903469502926,12,7,45
234,704.6912231445312,0.001,0.0022792979143559933,11,9,44
235,615.5038452148438,0.001,0.0004153746413066983,8,11,45
236,702.9903564453125,0.001,0.0001810533576644957,12,6,46
237,431.81329345703125,0.001,-0.0026418608613312244,14,13,37
238,597.0569458007812,0.001,-0.0014049508608877659,12,5,47
239,707.6944580078125,0.001,0.002207978395745158,11,6,47
240,698.23193359375,0.001,-0.0021435823291540146,7,11,46
241,573.9871826171875,0.001,-0.001193312113173306,12,6,46
242,590.757080078125,0.001,-0.0011203279718756676,9,12,43
243,621.51953125,0.001,-0.0032051128800958395,12,8,44
244,679.8870239257812,0.001,0.0022085043601691723,6,10,48
245,663.6101684570312,0.001,0.0023924303241074085,7,10,47
246,682.5499267578125,0.001,0.00031435798155143857,10,5,49
247,741.9905395507812,0.001,-0.0024070637300610542,12,11,41
248,767.60791015625,0.001,-0.002951309084892273,11,3,50
249,695.3800659179688,0.001,-0.0015978189185261726,14,7,43
250,681.8369140625,0.001,0.0010040650377050042,6,9,49
251,654.2134399414062,0.001,-0.00326628633774817,8,8,48
252,762.3623657226562,0.001,0.0003456803970038891,9,9,46
253,591.36669921875,0.001,0.0013066052924841642,11,9,44
254,691.5865478515625,0.001,-0.0019783952739089727,10,8,46
255,755.571044921875,0.001,-0.0009096334688365459,9,10,45
256,731.04736328125,0.001,0.0005156814004294574,7,6,51
257,581.4864501953125,0.001,-9.734649211168289e-05,16,5,43
258,490.19122314453125,0.001,-0.0006988446693867445,15,13,36
259,698.5369873046875,0.001,0.0008835670305415988,8,11,45
260,535.4555053710938,0.001,-2.2024614736437798e-05,9,8,47
261,628.7763671875,0.001,0.0019199494272470474,12,9,43
262,487.11309814453125,0.001,-0.0015977345174178481,9,12,43
263,625.9776611328125,0.001,-0.0007536744815297425,13,6,45
264,563.798828125,0.001,-0.0018205270171165466,10,8,46
265,717.1112060546875,0.001,0.0009104721248149872,6,9,49
266,659.0894775390625,0.001,-0.0003705681301653385,6,8,50
267,498.8895568847656,0.001,-0.0003206492692697793,12,11,41
268,592.6973876953125,0.001,0.0038401498459279537,9,10,45
269,764.8626098632812,0.001,-0.0026701949536800385,10,8,46
270,620.3412475585938,0.001,0.0005519114783965051,7,9,48
271,607.6028442382812,0.001,0.001277268398553133,7,13,44
272,576.8650512695312,0.001,0.0001364387571811676,8,8,48
273,597.8703002929688,0.001,-0.0018234378658235073,7,8,49
274,565.556640625,0.001,-0.0010669459588825703,12,11,41
275,633.0484619140625,0.001,0.0035878908820450306,11,7,46
276,643.9359741210938,0.001,-0.0010562065290287137,12,6,46
277,585.936279296875,0.001,0.001129613840021193,11,11,42
278,617.246337890625,0.001,-0.004532644059509039,9,8,47
279,882.1205444335938,0.001,0.003057407680898905,6,7,51
280,671.6476440429688,0.001,0.0001642010174691677,11,12,41
281,654.7841186523438,0.001,-0.0029516597278416157,9,8,47
282,484.6793518066406,0.001,0.0008081039995886385,10,12,42
283,572.2354736328125,0.001,-0.001960271969437599,11,5,48
284,537.7559814453125,0.001,0.000354115036316216,11,8,45
285,609.0579833984375,0.001,-0.0008885103743523359,5,7,52
286,570.5946655273438,0.001,-0.0037543640937656164,13,12,39
287,618.5408935546875,0.001,0.0017864012625068426,9,7,48
288,606.9927368164062,0.001,-0.003238426521420479,8,11,45
289,552.4142456054688,0.001,0.004146680701524019,12,13,39
290,539.5365600585938,0.001,0.0008634725818410516,14,7,43
291,700.8013916015625,0.001,-0.0006912074750289321,12,9,43
292,455.20538330078125,0.001,0.0019844421185553074,11,8,45
293,616.8661499023438,0.001,-0.000490403501316905,10,8,46
294,551.306640625,0.001,0.0024855793453752995,12,8,44
295,546.5908203125,0.001,0.0015921905869618058,14,13,37
296,625.4014892578125,0.001,0.0009126650402322412,13,5,46
297,730.9055786132812,0.001,1.669139601290226e-05,8,2,54
298,545.68017578125,0.001,0.002652183175086975,9,9,46
299,674.34326171875,0.001,0.0016172324540093541,9,9,46
300,587.2191772460938,0.001,0.004085850436240435,9,8,47
301,512.0299072265625,0.001,0.004628752823919058,13,10,41
302,541.5039672851562,0.001,0.0042439838871359825,11,8,45
303,549.3038940429688,0.001,0.006321439519524574,13,8,43
304,567.7392578125,0.001,0.005479528568685055,9,9,46
305,611.689697265625,0.001,0.005843234248459339,8,8,48
306,562.4734497070312,0.001,0.0014763090293854475,10,8,46
307,617.42138671875,0.001,0.001553392969071865,9,13,42
308,595.212890625,0.001,0.004221263341605663,13,10,41
309,683.6337890625,0.001,0.004981092177331448,11,11,42
310,571.822998046875,0.001,0.004270296078175306,11,8,45
311,695.6956787109375,0.001,0.004026091191917658,11,7,46
312,637.7408447265625,0.001,0.004700835328549147,15,7,42
313,637.9764404296875,0.001,0.0034397500567138195,12,9,43
314,576.6943969726562,0.001,0.004468793980777264,12,9,43
315,523.4147338867188,0.001,0.0051531740464270115,12,9,43
316,635.800537109375,0.001,0.0061607686802744865,10,11,43
317,621.719970703125,0.001,0.0014371376018971205,8,10,46
318,664.7071533203125,0.001,0.0037884367629885674,13,8,43
319,658.861572265625,0.001,0.0023404574021697044,12,10,42
320,679.1014404296875,0.001,0.004570229910314083,6,5,53
321,559.1153564453125,0.001,0.0032562310807406902,12,10,42
322,594.2667236328125,0.001,0.004714212380349636,14,9,41
323,486.6376647949219,0.001,0.006579338572919369,7,12,45
324,602.800048828125,0.001,0.004813608713448048,9,6,49
325,568.8734130859375,0.001,0.0037553436122834682,8,7,49
326,688.5115966796875,0.001,0.004680617246776819,11,6,47
327,722.4071044921875,0.001,0.0028196568600833416,6,9,49
328,575.22216796875,0.001,0.005398409441113472,6,12,46
329,520.1299438476562,0.001,0.0037286258302628994,9,11,44
330,553.8416748046875,0.001,0.0032037650234997272,10,11,43
331,679.0789794921875,0.001,0.0036797986831516027,10,9,45
332,486.90155029296875,0.001,0.004329549614340067,13,8,43
333,582.670166015625,0.001,0.004305077251046896,10,9,45
334,595.392333984375,0.001,0.0034672273322939873,8,12,44
335,661.65283203125,0.001,0.006441975943744183,7,9,48
336,647.2843017578125,0.001,0.005759336054325104,17,7,40
337,519.0512084960938,0.001,0.00524179358035326,12,8,44
338,642.63720703125,0.001,0.0035832093562930822,9,9,46
339,610.0872802734375,0.001,0.004077230580151081,8,13,43
340,647.6995849609375,0.001,0.0036138519644737244,10,11,43
341,680.0367431640625,0.001,0.003095102496445179,4,9,51
342,535.044189453125,0.001,0.003997864201664925,12,10,42
343,638.3517456054688,0.001,0.004584335722029209,6,10,48
344,635.5775146484375,0.001,0.006089282222092152,8,9,47
345,617.2786865234375,0.001,0.00569217000156641,12,6,46
346,605.6707153320312,0.001,0.0025057108141481876,8,15,41
347,461.7040710449219,0.001,0.0054277400486171246,12,11,41
348,651.2486572265625,0.001,0.006707166321575642,6,12,46
349,547.668701171875,0.001,0.005062398966401815,10,11,43
350,574.6568603515625,0.001,0.004455925896763802,11,7,46
351,451.81304931640625,0.001,0.0036521165166050196,9,11,44
352,634.512939453125,0.001,0.00422703567892313,8,8,48
353,570.1217041015625,0.001,0.0056387921795248985,7,12,45
354,527.69384765625,0.001,0.004342552274465561,8,10,46
355,503.1715087890625,0.001,0.00264874123968184,12,12,40
356,550.4862060546875,0.001,0.0028518270701169968,6,15,43
357,522.0398559570312,0.001,0.004760405980050564,9,11,44
358,591.3328857421875,0.001,0.0035676404368132353,13,5,46
359,589.821533203125,0.001,0.0025135017931461334,8,10,46
360,709.06103515625,0.001,0.0035674876999109983,8,12,44
361,473.6038513183594,0.001,0.0058941831812262535,14,7,43
362,683.6529541015625,0.001,0.004971906542778015,11,9,44
363,472.32794189453125,0.001,0.003957823850214481,8,14,42
364,582.890380859375,0.001,0.005580948665738106,9,9,46
365,568.4733276367188,0.001,0.002836670260876417,12,8,44
366,620.8404541015625,0.001,0.0033841105177998543,9,8,47
367,550.466552734375,0.001,0.006911981850862503,13,12,39
368,509.14666748046875,0.001,0.003842812031507492,11,9,44
369,584.94677734375,0.001,0.0056261420249938965,8,12,44
370,454.37908935546875,0.001,0.0037523265928030014,9,12,43
371,479.6356201171875,0.001,0.0049929809756577015,14,10,40
372,709.5811767578125,0.001,0.004201192408800125,11,5,48
373,581.7218017578125,0.001,0.00621239747852087,12,8,44
374,671.2091064453125,0.001,0.004740655422210693,8,5,51
375,594.3740234375,0.001,0.004436051473021507,9,10,45
376,527.8016357421875,0.001,0.0014670605305582285,10,8,46
377,557.4358520507812,0.001,0.005573653616011143,10,8,46
378,703.3565673828125,0.001,0.004950425587594509,9,10,45
379,541.0159301757812,0.001,0.005406185984611511,13,8,43
380,538.9534912109375,0.001,0.005194111727178097,12,4,48
381,578.1280517578125,0.001,0.002518806140869856,12,10,42
382,587.380615234375,0.001,0.0038836575113236904,10,12,42
383,582.4788818359375,0.001,0.004167575389146805,7,11,46
384,609.4398803710938,0.001,0.006348931696265936,8,11,45
385,537.2471923828125,0.001,0.007950161583721638,8,12,44
386,600.8868408203125,0.001,0.0006380538688972592,13,8,43
387,546.7501220703125,0.001,0.006800578907132149,3,13,48
388,468.9337158203125,0.001,0.0029441541992127895,9,11,44
389,584.1077880859375,0.001,0.0036080738063901663,12,6,46
390,548.4856567382812,0.001,0.003958073910325766,7,9,48
391,645.0571899414062,0.001,0.00425092363730073,8,7,49
392,471.15966796875,0.001,0.0034544533118605614,11,9,44
393,443.095703125,0.001,0.0052124992944300175,7,16,41
394,513.4221801757812,0.001,0.002114946721121669,13,11,40
395,511.0704345703125,0.001,0.00473545677959919,7,11,46
396,545.9217529296875,0.001,0.004456168040633202,9,16,39
397,442.2206115722656,0.001,0.0060310764238238335,13,9,42
398,499.0594482421875,0.001,0.005051765590906143,13,7,44
399,611.5062255859375,0.001,0.004811005666851997,9,5,50
400,413.48529052734375,0.001,0.005463784094899893,13,13,38
401,587.70849609375,0.001,0.003390717785805464,13,9,42
402,554.802001953125,0.001,0.002270231954753399,13,10,41
403,494.8731689453125,0.001,0.0025142498780041933,10,9,45
404,394.31591796875,0.001,0.0034231585450470448,11,14,39
405,363.12890625,0.001,0.0013807291397824883,18,11,35
406,535.8677978515625,0.001,0.0025776964612305164,13,9,42
407,414.71002197265625,0.001,0.005069549195468426,10,11,43
408,684.8431396484375,0.001,0.004351872019469738,7,12,45
409,614.0081176757812,0.001,0.003463130444288254,7,12,45
410,575.8432006835938,0.001,0.0018699464853852987,10,12,42
411,560.3743286132812,0.001,0.002370694186538458,9,7,48
412,494.9945068359375,0.001,0.002875003032386303,8,13,43
413,480.8986511230469,0.001,0.0033385921269655228,14,11,39
414,604.8668823242188,0.001,0.004102294333279133,10,7,47
415,549.3272705078125,0.001,0.0028903584461659193,11,11,42
416,633.673095703125,0.001,0.004507922567427158,9,10,45
417,553.7298583984375,0.001,0.003271583467721939,10,10,44
418,536.945068359375,0.001,0.004375985357910395,9,13,42
419,433.02850341796875,0.001,0.0031073978170752525,8,9,47
420,474.6114501953125,0.001,0.001989681739360094,12,7,45
421,495.57928466796875,0.001,-0.0016250468324869871,12,9,43
422,608.815673828125,0.001,0.0025257891975343227,11,7,46
423,455.546630859375,0.001,0.00223380234092474,10,10,44
424,575.2687377929688,0.001,0.0022257857490330935,12,5,47
425,442.27191162109375,0.001,0.00178637879434973,9,14,41
426,571.9176025390625,0.001,0.002825493458658457,14,8,42
427,403.64984130859375,0.001,0.0013920750934630632,13,9,42
428,574.7239990234375,0.001,0.003405156545341015,9,11,44
429,498.02984619140625,0.001,0.000827113981358707,12,10,42
430,475.23944091796875,0.001,0.0019348337082192302,12,5,47
431,574.3690185546875,0.001,0.0018894398817792535,10,12,42
432,625.2904052734375,0.001,0.0009805075824260712,8,11,45
433,539.0390014648438,0.001,0.003916078247129917,8,11,45
434,573.0570678710938,0.001,-0.0016513483133167028,10,7,47
435,557.171630859375,0.001,0.0024013856891542673,8,8,48
436,497.98858642578125,0.001,0.0009494461701251566,11,9,44
437,514.24609375,0.001,0.004120116587728262,12,8,44
438,478.89532470703125,0.001,0.0013319251593202353,7,11,46
439,537.37939453125,0.001,0.0013753423700109124,10,13,41
440,570.9534912109375,0.001,0.0033827447332441807,10,10,44
441,469.50653076171875,0.001,0.003571932204067707,10,11,43
442,430.06964111328125,0.001,0.004040102940052748,8,12,44
443,602.2994384765625,0.001,0.005744914058595896,9,11,44
444,475.8763122558594,0.001,0.004213876090943813,12,8,44
445,460.49615478515625,0.001,0.0049174134619534016,9,7,48
446,498.5028076171875,0.001,0.0017374890157952905,11,11,42
447,497.5599365234375,0.001,0.004108647350221872,5,10,49
448,516.322021484375,0.001,0.0036961790174245834,11,9,44
449,511.6983642578125,0.001,0.001532736816443503,10,10,44
450,578.3675537109375,0.001,0.0022149686701595783,8,12,44
451,408.1422424316406,0.001,0.0032261409796774387,11,9,44
452,443.4820556640625,0.001,0.0059407614171504974,12,8,44
453,468.4505615234375,0.001,0.0019097483018413186,9,14,41
454,489.2458190917969,0.001,-0.0007509810384362936,12,11,41
455,460.04290771484375,0.001,0.004249089397490025,10,9,45
456,470.8177490234375,0.001,0.0009973098058253527,7,12,45
457,520.3474731445312,0.001,0.0021296855993568897,10,12,42
458,431.63641357421875,0.001,0.0019156383350491524,8,14,42
459,464.53851318359375,0.001,0.00446478184312582,8,12,44
460,410.8351745605469,0.001,0.0018958133878186345,9,11,44
461,379.9351806640625,0.001,0.00021301466040313244,9,12,43
462,404.9876708984375,0.001,0.0032509227748960257,11,11,42
463,547.93505859375,0.001,0.00372891454026103,9,10,45
464,473.3684387207031,0.001,0.0010283727897331119,6,16,42
465,428.63470458984375,0.001,0.003503838088363409,11,9,44
466,385.067138671875,0.001,0.003929805941879749,12,12,40
